gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,avg_monthly_spend,charges_to_avg_ratio,log_monthly_charges,log_total_charges,tenure_group_encoded,num_add_on_services,has_protective_services,has_streaming,is_month_to_month,is_electronic_check,is_auto_payment,senior_alone,early_tenure,high_risk_combo,contract_encoded,internet_dsl,internet_fiber_optic,internet_no,payment_bank_transfer_automatic,payment_credit_card_automatic,payment_electronic_check,payment_mailed_check
0,0,0,0,-1.163896992279451,1,0,0,0,0,0,0,0,0,-1.4797504415639258,-0.9752154862781748,-1.4651928922861532,-0.30066139082291427,-1.693414373251814,-1.639069624126118,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0
0,0,0,0,1.4440644999160286,1,1,0,1,1,0,1,1,1,0.5198532666245703,1.3309229320419713,0.443025238015112,0.5181819609033391,0.6123998083082254,1.0532450800889614,3,4,1,1,0,1,0,0,0,0,2,1,0,0,0,0,1,0
0,0,0,0,-0.715653610808353,1,0,0,0,0,0,0,0,0,-1.5030016474730943,-0.8809676499781842,-1.4947230148916184,-0.120568756429128,-1.750646541524458,-0.8162161201691152,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0
1,1,0,0,-1.2861451872261143,1,0,0,0,0,0,0,0,1,0.15447717376620732,-0.9810167053929327,0.1540008051983976,-0.05099228284775876,0.3627883917864875,-1.7501333865253685,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0
1,0,0,0,-0.43040782259947247,1,1,1,0,0,0,0,0,1,-0.35040615454716717,-0.5161720495081112,-0.45502507456137853,1.1818464550939927,-0.05509973203093258,0.0464108278382811,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
0,0,1,0,-0.30815962765280935,0,0,0,0,0,0,1,0,1,-1.0296735271793058,-0.6367451149727995,-1.0215793137620335,-0.12027744645767699,-0.848822384440514,-0.1342182015386354,2,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0
1,0,0,0,0.9958211184449305,1,0,0,0,0,0,0,0,0,-1.476428840719759,-0.46101651928825205,-1.423260959872525,-1.3325157244887635,-1.685391182807249,0.11479170162830193,3,0,0,0,0,0,1,0,0,0,2,0,0,1,0,1,0,0
0,0,1,1,-0.2266608310217006,1,0,1,0,0,0,0,0,0,0.3122532138641368,-0.14480612890427821,0.2664965103620749,0.3130749320963615,0.4750315860759939,0.4088458909434967,2,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0,0,0,0.5475777369738324,1,0,1,1,1,0,1,0,1,1.0180933932496108,1.0382250585246307,1.204368313194039,-1.1673105251338813,0.9033257297531654,0.9667201435415282,2,4,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
1,1,1,0,0.5883271352893868,1,1,0,0,1,0,1,1,1,1.1642438303929559,1.1291327989706696,1.2786058677702055,-0.7332689485322553,0.9801206515035237,0.9948499886161732,2,3,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0
1,0,1,0,1.607062093178246,1,1,1,1,1,1,1,1,1,0.7988677375345927,1.7371181416491817,0.7236711520372573,0.4439941365543173,0.7813157375897111,1.1569076886123484,3,6,1,1,0,0,1,0,0,0,2,1,0,0,1,0,0,0
1,1,1,1,0.7513247285516043,1,1,0,1,1,0,0,0,1,0.6377700965924965,0.8105052339555466,0.539301839204788,0.6529469067788769,0.6858144126794803,0.8903828406797912,3,2,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0
1,1,1,0,0.4660789403427237,1,1,0,0,1,0,1,0,1,0.8038501388008433,0.7639856094633385,0.8876292140064442,-0.6136845771350637,0.7841867221678114,0.8736183318895544,2,2,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0
0,0,0,0,0.6698259319204956,1,1,0,0,0,0,0,1,1,0.6477348991249973,0.7053141888708987,0.4874702169335845,1.1279769390833962,0.6918776274836994,0.8518371249383483,3,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0
1,0,0,0,-0.2266608310217006,1,0,0,0,0,0,0,0,1,-1.5146272504276788,-0.7787870860250585,-1.5012668827083293,-0.27409626381892294,-1.7799908210893178,-0.44255780479392526,2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0
1,0,1,0,-1.2453957889105598,1,0,0,1,0,1,0,1,1,-0.02655007224089085,-0.9484947194465616,0.2259649695310442,-2.1423688451606444,0.22430911536263057,-1.2855101721762594,0,3,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1
0,1,1,0,0.09933435550273437,1,1,0,0,1,0,1,1,0,1.2306758472762946,0.50572148728246,1.1133339278883134,0.6291570899794681,1.0139283546197664,0.7717308490293996,2,3,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0
1,0,1,1,1.4440644999160286,1,0,0,0,1,1,1,1,1,0.26409000162371615,1.165258572548936,0.2596115007251112,-0.02175983967000703,0.4415357212681449,1.0056982165152346,3,4,1,1,0,0,1,0,0,0,2,1,0,0,1,0,0,0
0,0,0,0,1.158818711707148,1,1,0,0,1,1,1,1,1,1.38180868568589,1.8135667829379827,1.336317648643557,0.1763964995499954,1.0884585501929198,1.1746918419307004,3,4,1,1,0,1,0,0,0,0,2,0,1,0,0,0,1,0
0,0,1,0,0.7920741268671586,1,1,0,1,1,0,1,1,1,1.3303238726013027,1.4604175693270833,1.4285173336379022,-0.6192453432102727,1.0634291066578865,1.0881257158376865,3,4,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0
1,1,0,0,-1.2453957889105598,1,1,0,0,0,0,1,1,1,0.9583045780546057,-0.9251579970985575,1.104424078970938,-0.957145969016872,0.8708968989349822,-1.0827670588279983,0,2,0,1,1,1,0,1,1,1,0,0,1,0,0,0,1,0
1,0,1,0,1.4848138982315828,1,1,1,1,1,1,0,1,1,1.401738290750892,2.204138254702038,1.3581987574246779,0.16358678496932094,1.098050694478809,1.2586386872684585,3,5,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
0,0,0,0,0.09933435550273437,1,0,0,0,0,0,0,0,0,-1.519609651693929,-0.740178214871157,-1.5666162785697504,1.738329458038165,-1.7927213795041765,-0.3432539052000766,2,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0
1,0,0,0,0.3030813470805062,1,1,0,0,1,1,1,1,0,1.3220198704908854,0.8043084771738731,1.267336057882602,0.2353107690432902,1.0593578684314404,0.8881745508779759,2,4,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0
0,0,0,0,-1.2453957889105598,1,0,0,0,1,0,0,1,1,0.7042021134758353,-0.9330907247516926,0.8058141557055879,-0.745511105312497,0.7258390118830415,-1.144827667405216,0,2,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1
0,0,0,0,-0.8786512040705705,1,0,1,0,0,1,0,0,1,-0.34542375328091685,-0.7400903176118426,-0.2920717369345807,-0.6010066976988616,-0.05043971253099128,-0.34304432431842175,0,2,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1
0,1,1,0,-1.163896992279451,1,1,0,0,0,0,1,0,1,0.6062148885729105,-0.8762431722900289,0.3976036373359199,1.5445832208622152,0.6664724136993528,-0.7932608896525367,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0
0,0,1,1,1.1995681100227022,1,0,1,0,1,1,1,0,1,0.19101478305204342,0.8621009251731678,0.12472950810054297,0.5175836429882898,0.3894389376075306,0.9084833052372135,3,4,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0
1,0,0,0,-1.0008993990172337,1,1,0,0,0,0,1,0,1,-0.1909693140271543,-0.8197472088656234,-0.34478529931408475,1.6365547827472835,0.08810982402436734,-0.5677491428229158,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0
0,0,1,1,1.607062093178246,1,1,1,1,1,1,1,1,1,1.7206119717909178,2.7049988125909823,1.7357189113590188,-0.16082866723376998,1.2446861461932268,1.352481882693076,3,6,1,1,0,0,1,0,0,0,2,0,1,0,0,1,0,0
0,0,0,0,-1.1231475939638966,1,0,0,0,0,0,1,0,0,0.5049060628258191,-0.842754316491198,0.39222700436853797,0.8077620839860141,0.6028665660380914,-0.6503624211574399,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0
0,0,1,0,1.607062093178246,1,1,1,1,1,1,1,1,0,1.6658055578621636,2.6579518045428876,1.686525017413873,-0.18995952736115462,1.2203538626061758,1.3442228012594715,3,6,1,1,0,1,0,0,0,0,2,0,1,0,0,0,1,0
0,0,0,0,-1.2861451872261143,1,0,0,1,0,0,0,0,1,0.3089316130199696,-0.9789730941138702,0.30785522549577987,-0.05099228284775876,0.4727422919963679,-1.7088036405098495,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0
0,0,1,1,0.7513247285516043,1,1,1,1,0,0,0,1,1,0.9566437776325223,0.9833551943975438,0.794460782923787,1.0098831569186884,0.869987337703356,0.9491315016415259,3,3,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0
0,0,0,0,-1.1231475939638966,1,1,0,1,0,0,0,1,1,-0.03319327392922482,-0.8489071246432142,0.2995834824690389,-2.724669788229607,0.21900962475565455,-0.674363765141513,0,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0
0,0,1,1,1.0773199150760393,1,1,0,1,0,1,0,1,1,1.0513094016912803,1.4410581979630608,0.9791842815847054,0.37807611392798907,0.9210817572023405,1.0830288821784153,3,3,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0
0,0,0,0,-0.8379018057550162,1,0,0,0,0,0,0,0,0,-1.4847328428301763,-0.9032056565847569,-1.4702938004859767,-0.2985409359131677,-1.705519565637051,-0.9367398893908931,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
0,0,0,1,0.6698259319204956,1,0,0,0,0,0,0,0,0,-1.512966450005595,-0.6067282009168921,-1.5284042020078505,0.6279153349229869,-1.7757680947802774,-0.08433142704229432,3,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
0,0,1,1,0.22158255044939748,1,0,0,0,0,0,0,0,1,-1.4963584457847605,-0.6791994912217111,-1.4919019151646036,-0.006716584032871573,-1.734099816702465,-0.21205083023571833,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1
0,0,0,0,-1.2453957889105598,1,0,0,0,0,0,0,0,0,-1.5179488512718458,-0.9921137343813905,-1.415976021277044,-2.6244263552480316,-1.78846741227844,-2.0368686798672795,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
1,0,1,0,-0.8379018057550162,1,0,1,1,1,0,0,0,1,0.651056499969164,-0.5897640298691903,0.4961752417379165,1.0839327177172857,0.6938939723489504,-0.05774753520950159,0,3,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0
0,0,0,0,-1.2861451872261143,1,0,0,0,0,0,0,0,1,-0.6676190351651098,-0.9918939912331042,-0.6649017544489615,-0.05099228284775876,-0.3811501170738082,-2.0297668471272243,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0
0,1,0,0,0.3845801437116149,1,1,0,0,0,0,1,0,1,0.6527173003912479,0.5447478704181054,0.6393157853530441,0.026609800312782556,0.6949012616247645,0.7881919761777588,2,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0
1,0,0,0,0.09933435550273437,1,0,0,0,0,0,0,0,1,-1.488054443674343,-0.710842504574937,-1.503514696051469,0.5995364172493141,-1.7136371469037963,-0.27681788261809437,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1
0,0,1,1,1.2403175083382567,1,1,1,1,1,0,1,0,1,1.1808518346137906,1.7199342274531937,1.1137330723137313,0.32713923433254655,0.98863489798869,1.1528421703749823,3,4,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0
1,0,0,1,1.2403175083382567,0,0,1,1,0,1,0,0,1,-0.810447871464288,0.12618112156237674,-0.7908160649671301,-0.28802178876341017,-0.5508279671232027,0.5851472294774404,3,3,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0
0,0,0,0,0.26233194876495186,1,1,0,1,1,0,1,1,1,1.277178259094632,0.7438791113951428,1.23832026801662,0.14677543709920202,1.0372055846521635,0.8662361013110182,2,4,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0
1,0,0,1,0.26233194876495186,1,1,0,0,0,1,1,1,0,1.1808518346137906,0.7003260194047999,1.1542454235089248,0.08100410455402925,0.98863489798869,0.8499511192613145,2,3,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,1
1,1,1,0,1.5255632965471373,1,1,1,1,1,1,1,1,0,0.8320837459762621,1.771815584763587,0.8431078999804369,-0.1439964255579369,0.8003659901345892,1.16503981542839,3,6,1,1,0,0,1,0,0,0,2,1,0,0,0,1,0,0
0,1,0,0,0.5475777369738324,1,1,1,1,1,0,1,1,1,1.4947431143875662,1.1307808725828168,1.3558491028837483,0.6974394676770636,1.142121996156254,0.9953488608384795,2,5,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0
1,0,1,1,0.506828338658278,1,1,1,1,0,1,1,0,0,0.29398440922121827,0.46988137979696576,0.3280750417833691,-0.3300426811177812,0.4624027035820517,0.7562364816024649,2,4,1,1,0,0,1,0,0,0,2,1,0,0,0,1,0,0
1,0,0,1,-0.8379018057550162,1,0,0,0,0,0,0,0,0,-1.516288050849762,-0.9183239851868537,-1.5651431205259403,1.795600379625642,-1.7842239099272952,-1.0336864530664749,0,0,0,0,0,0,1,0,1,0,2,0,0,1,1,0,0,0
1,0,1,1,1.1180693133915935,1,1,0,0,0,0,0,0,0,-1.363494412018083,-0.3495847687922734,-1.319803222352802,-0.9585770262564953,-1.4326846375839695,0.2342042194347326,3,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
0,0,1,1,0.4253295420271693,1,0,0,0,0,0,1,0,0,-0.29393894019632943,0.08678117507464478,-0.22738425816943283,-0.7198003158774541,-0.00300925848282435,0.5623058166819288,2,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0
1,0,1,0,1.2810669066538112,1,1,1,0,1,1,1,1,1,1.444919101725062,2.012412357822248,1.4067821357952803,0.12980807582485482,1.1186524798899888,1.2187864978060274,3,5,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1,0,0,0,-0.8379018057550162,1,0,0,0,0,0,0,0,0,-1.4797504415639258,-0.8994041001194041,-1.4464436080922067,-0.8186281204101264,-1.693414373251814,-0.9144836390232043,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
0,0,0,0,0.7105753302360499,1,1,0,1,0,1,1,1,1,0.48497645776081716,0.7569538287181772,0.5124650610052451,-0.2673691038738331,0.5900730623829988,0.8710461145045553,3,4,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1
0,1,0,0,-1.2861451872261143,0,0,0,0,0,0,1,0,1,-0.9482943064972158,-0.9956076504391427,-0.9444866687528072,-0.05099228284775876,-0.7321123771288582,-2.1616874160331045,0,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0
1,0,0,0,1.5663126948626918,1,1,0,0,1,1,0,0,1,0.7108453151641693,1.7008824964967721,0.7257297027959859,-0.1710057412312199,0.7297908643235265,1.1483047478430262,3,2,1,0,0,0,1,0,0,0,2,0,1,0,0,1,0,0
0,0,1,1,1.607062093178246,1,0,1,1,1,1,1,1,1,0.6211620923716619,1.667877075624171,0.6512704234893102,-0.2787893185778244,0.6756614531992269,1.140368123701013,3,6,1,1,0,0,1,0,0,0,2,1,0,0,1,0,0,0
0,0,1,1,1.607062093178246,1,1,0,0,0,0,0,0,0,-1.370137613706417,-0.2736195624297024,-1.378822108848599,0.30975061233308304,-1.4465678741812542,0.30459111740575007,3,0,0,0,0,0,1,0,0,0,2,0,0,1,1,0,0,0
0,0,0,0,1.158818711707148,1,1,0,1,1,1,1,1,0,0.7855813341579253,1.3269895296876466,0.7357891049021609,0.26887373421717176,0.7736363355427962,1.0521556490697797,3,5,1,1,0,0,1,0,0,0,2,1,0,0,0,1,0,0
1,0,0,0,0.14008375381828872,1,0,0,1,0,1,0,1,1,0.013309137889112487,0.08638563740772941,0.1457290621716566,-1.186443667271611,0.2557686408526451,0.5620723819684148,2,3,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1
1,0,1,1,0.22158255044939748,1,0,1,1,1,1,1,0,0,0.30062761090955226,0.2199455229361376,0.28948324887849225,0.03055535503153281,0.4670057292241888,0.6364730216640404,2,5,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0
0,0,1,1,0.9550717201293761,1,1,0,0,0,0,0,0,1,-1.3468864077972482,-0.40256484184409846,-1.3316928682224298,-0.28767472128186095,-1.3984576647761204,0.18015998385504503,3,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1
0,0,0,0,1.3218163049693654,0,0,1,0,1,1,1,1,0,-0.16771810811798565,0.7116427915415439,-0.15454793545754453,-0.173329633337672,0.10803558989097087,0.8542220744194058,3,5,1,1,0,0,1,0,0,0,2,1,0,0,0,1,0,0
1,0,0,0,-0.06366323775948311,1,0,1,1,1,1,1,0,1,0.24748199740288143,-0.06398459896458007,0.15090557232387514,0.7685311083740022,0.42983294343871564,0.46661858931811,2,5,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0
0,0,0,0,1.4033151016004741,1,1,0,0,0,0,0,0,1,-1.292079993868494,-0.23832881281492396,-1.2815787159201748,-0.17246986773555725,-1.2900977190620058,0.3348603806762939,3,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1
1,0,0,0,-1.2046463905950056,1,0,0,1,0,0,0,0,1,-0.501538992956763,-0.9544497587651202,-0.7156351116796396,2.916890866938366,-0.20279067561785502,-1.349283717714546,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1
0,0,1,0,-0.715653610808353,1,1,0,0,0,0,0,0,0,-1.3219744014659962,-0.8411501915087081,-1.294877703365556,-0.5537785861361393,-1.348357836382912,-0.644248246570511,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1
0,0,0,0,-0.5119066192305812,1,0,0,0,0,0,0,0,1,-0.6858878398080278,-0.6041572060819425,-0.6166774926030614,-0.9040994100851188,-0.4019446825322933,-0.08023177658815678,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
0,0,0,0,-0.6749042124927986,1,0,0,0,0,0,0,0,0,-1.49137604451851,-0.8716065918611882,-1.4916624699717242,0.13450754313862576,-1.7217931093121048,-0.7714962647524016,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
0,0,1,1,-0.7564030091239073,1,0,0,0,0,0,0,0,0,-1.5096448491614283,-0.8821982116085875,-1.4544987102301523,-1.4423732526639867,-1.7673535276760117,-0.822331000019245,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,1,0,0,0.8735729234982674,1,1,1,1,0,1,1,1,0,0.5796420818195751,0.9001824127711824,0.5148938898465789,0.4118357742816962,0.6500144919714896,0.9215259923167217,3,5,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0
1,0,0,0,1.1180693133915935,1,1,0,1,0,0,1,0,1,0.8271013447100121,1.3838810307789675,0.8552791790054992,-0.255919103654267,0.7975218298269182,1.0677373502049043,3,2,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0
0,0,1,0,-0.8379018057550162,0,0,0,0,1,0,1,1,1,-0.5031997933788463,-0.7403979580194433,-0.4488713990672424,-0.6558963496051685,-0.2044859905806653,-0.34377815397295663,0,3,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0
0,0,1,1,1.5663126948626918,1,0,0,0,0,0,0,0,0,-1.4780896411418423,-0.351979969108594,-1.4510435515735096,-0.6475269476086213,-1.68939811337972,0.23185571628333257,3,0,0,0,0,0,1,0,0,0,2,0,0,1,1,0,0,0
0,0,1,0,0.9958211184449305,0,0,1,1,1,0,1,1,1,-0.207577318247989,0.49908524420421385,-0.1551592183835153,-0.5593334167703369,0.07373488387056154,0.7688896657864256,3,5,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0
0,0,0,0,-1.2861451872261143,1,0,0,0,0,0,0,0,1,0.17108517798704198,-0.9807969622446465,0.1705442912518796,-0.05099228284775876,0.3749533423151317,-1.7455607946056593,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1
0,1,1,0,-1.1231475939638966,1,1,0,1,0,0,0,0,1,0.5314788695791545,-0.8482918438280126,0.30884783465898885,1.716793856487074,0.6197782979270747,-0.6719232536279737,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0
0,0,1,0,0.01783555887162562,1,0,0,0,0,0,0,0,0,-1.4930368449405937,-0.7174128247086972,-1.4792924542635524,-0.28052493779447474,-1.7258855972004217,-0.2911171576575473,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,0,0,0,1.4033151016004741,1,0,0,0,0,1,0,0,0,-0.47994858746967795,0.4211423495070662,-0.5405539995753268,0.7149306436357178,-0.18090187350544654,0.7345533331228722,3,1,1,0,0,0,1,0,0,0,2,1,0,0,1,0,0,0
1,0,0,1,0.6698259319204956,1,1,0,0,0,1,1,1,1,1.182512635035874,1.2164147774699845,1.2727456090110085,-0.5959877821712768,0.9894840158181974,1.0207559400913484,3,3,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0
0,0,1,1,0.058584957187179994,1,1,0,0,1,0,1,0,0,0.7457221240279219,0.2515226133448777,0.6464614591610188,0.6286044962638376,0.7503908473003673,0.6528822068450385,2,2,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0
1,0,0,0,-0.5119066192305812,1,1,0,0,1,0,1,0,1,0.8536741514633475,-0.22874801154964167,0.7964670860853706,0.31008648416600576,0.8126367816140768,0.3428397754414845,1,2,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0
0,0,1,1,-0.7564030091239073,1,0,1,1,0,1,0,0,0,-0.18432611233882035,-0.6684540512705115,-0.30508093278572807,1.2470408786958604,0.09382642523248787,-0.19145055123118018,1,3,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
1,0,0,0,-1.2861451872261143,1,0,0,0,0,0,0,0,0,-1.488054443674343,-1.002749302758447,-1.482149965490972,-0.05099228284775876,-1.7136371469037963,-2.5306253924514595,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
1,0,0,0,-1.1231475939638966,1,1,0,0,0,0,1,1,1,0.9915205864962751,-0.8082326678954216,0.9120233361689426,0.43640169597933764,0.8889881275367231,-0.530046399218665,0,2,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0
0,0,1,1,-0.5934054158616899,1,0,0,0,0,0,0,0,1,-1.4863936432522598,-0.8349754090418633,-1.411656333251968,-1.8864644881339403,-1.7095735812182142,-0.621236697457639,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,-0.7971524074394618,0,0,0,1,0,0,0,0,0,-1.1907711681214024,-0.854664395128315,-1.2415058722053227,1.1514766437394848,-1.1061262377720316,-0.6976564263415035,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
0,0,1,0,0.9958211184449305,1,1,0,1,1,0,1,1,1,1.3120550679583847,1.5907252562608543,1.2866781503267983,0.06595028352972797,1.0544596649438562,1.1214279008472356,3,4,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0
0,0,1,0,-0.8379018057550162,1,0,0,1,0,0,0,0,1,-0.45669738156050926,-0.742617363817135,-0.4627954998289231,0.04234252585553409,-0.1576358563516445,-0.3490969635379498,0,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0
0,0,0,0,0.7105753302360499,1,1,1,1,0,1,1,1,1,1.483117511432982,1.4280274292696835,1.5229081021798188,-0.2946193864805342,1.1366742678067197,1.07957551045346,3,5,1,1,0,1,0,0,0,0,2,0,1,0,0,0,1,0
0,0,0,0,-0.1044126360750375,1,1,1,0,0,1,1,1,0,1.3751654839975567,0.39995911001226775,1.3918947216269433,-0.17304826909985183,1.0852492788750134,0.7248984006887178,2,4,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0
1,0,0,0,1.4848138982315828,1,0,0,1,1,1,1,1,1,1.2971078641596332,2.1799225597608882,1.3317771318725948,-0.27493083000497176,1.047086181609294,1.2537383017385664,3,5,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0
1,0,0,0,-0.6341548141772443,1,1,0,0,1,1,0,1,1,1.0180933932496108,-0.2908693995701763,1.0414128600319406,-0.2185630982139582,0.9033257297531654,0.2892652457574116,1,3,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0
0,0,1,1,0.26233194876495186,1,0,0,0,1,0,1,0,1,-0.17103970896215265,0.01743023747549102,-0.16401589978353726,-0.11283110376178397,0.10520310512348278,0.5200359273653197,2,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1,0,0,0,-0.8379018057550162,1,0,0,0,0,1,1,0,1,-0.17270050938423626,-0.691768799303687,-0.1437819437642786,-0.3270857583925388,0.10378511668702617,-0.23700880063395902,0,2,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0
1,0,0,0,-1.2861451872261143,1,0,0,0,0,1,0,0,0,-0.45669738156050926,-0.9891032532498684,-0.4547994815697401,-0.05099228284775876,-0.1576358563516445,-1.9457517498104362,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1
1,0,1,1,0.7513247285516043,1,0,1,0,0,1,1,1,1,0.37868523074747557,0.7315075721466248,0.4226864816317142,-0.39817623217857046,0.5201907838546266,0.8616516855300731,3,4,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0
0,0,1,1,1.4848138982315828,1,1,1,1,0,1,1,0,0,0.28900200795496817,1.135637196159944,0.19236251198908066,0.7532037647416863,0.4589423557098894,0.9968166430325958,3,4,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0
1,0,1,1,-0.1859114327061462,1,1,0,0,0,0,1,1,0,0.9034981641258515,0.11703980659366711,0.8842184628233404,0.052181634735204006,0.8406252188095125,0.5799189521845299,2,2,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0
0,0,0,0,-0.30815962765280935,1,1,0,1,0,0,1,1,1,1.1708870320812899,0.03775647869197301,1.0096299038844865,0.9266894929205681,0.9835313947517847,0.5327129289770535,2,3,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0
1,0,1,0,0.6698259319204956,1,1,1,0,1,1,1,1,0,0.6427524978587467,0.7724017720427035,0.5905462637117083,0.30716013469639053,0.6888486840613456,0.8766835991149281,3,5,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0
0,1,0,0,-1.2861451872261143,1,0,0,0,0,0,0,0,1,0.1611203754545408,-0.9809288081336184,0.16061819961979001,-0.05099228284775876,0.36766467160139976,-1.7483004783168716,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0
0,0,0,1,-0.9601500007016792,1,0,0,0,0,1,1,1,1,0.14617317165578997,-0.7604824817728104,-0.04966788977113644,1.7812928388162823,0.3566735933386054,-0.39357829997029087,0,3,1,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0
0,0,0,0,-0.8379018057550162,1,1,0,1,0,0,0,1,1,0.8021893383787599,-0.5468481930088775,0.7654204772583361,0.17720118187446193,0.783230258136756,0.005006960486443505,0,2,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0
