gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,avg_monthly_spend,charges_to_avg_ratio,log_monthly_charges,log_total_charges,tenure_group_encoded,num_add_on_services,has_protective_services,has_streaming,is_month_to_month,is_electronic_check,is_auto_payment,senior_alone,early_tenure,high_risk_combo,contract_encoded,internet_dsl,internet_fiber_optic,internet_no,payment_bank_transfer_automatic,payment_credit_card_automatic,payment_electronic_check,payment_mailed_check
0,0,1,1,1.4848138982315828,1,0,0,0,0,0,0,0,0,-1.5146272504276788,-0.41999047350320134,-1.5049751810314285,-0.16220950135179324,-1.7799908210893178,0.1613523544176601,3,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1
0,0,0,0,-1.2453957889105598,1,0,0,0,0,0,0,0,0,-0.6825662389638609,-0.9752814092226607,-0.7823605054286836,1.4259183026718745,-0.3981451593313471,-1.6402305749232526,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0
0,0,1,1,1.5663126948626918,1,1,1,0,1,1,0,1,0,1.1775302337696238,2.1349631116215124,1.1860114260361028,-0.12734705499926882,0.9869354073725864,1.2445407316427983,3,4,1,1,0,1,0,0,0,0,2,0,1,0,0,0,1,0
0,0,1,1,-1.163896992279451,1,0,0,0,0,0,0,0,0,-1.466464038187258,-0.9839832378947977,-1.630214165669636,6.369543029631628,-1.661543113993005,-1.8152439834292486,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
1,0,1,0,-1.2861451872261143,1,0,0,0,0,0,0,0,0,-0.6742622368534436,-0.9919818884924189,-0.6715191488703542,-0.05099228284775876,-0.3886828051828454,-2.0325982527050748,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0
1,0,0,0,-1.2861451872261143,1,0,0,0,0,0,0,0,0,0.17938918009745933,-0.9806870906705033,0.17881603427862058,-0.05099228284775876,0.381003796907671,-1.7432865346557096,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0
0,0,0,0,-1.2861451872261143,1,1,0,0,0,0,0,0,0,0.3653988273708076,-0.9782259674096969,0.36410307807761877,-0.05099228284775876,0.5112530289584902,-1.694328128731942,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0
1,1,0,0,-1.0008993990172337,1,0,0,1,0,0,0,0,1,0.31557481470830356,-0.7450565127631128,0.35810606438323134,-0.3936447600275484,0.47731784596774596,-0.3549931565478511,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0
1,0,0,0,-1.0823981956483424,1,0,0,0,0,1,0,0,0,-0.4965565916905126,-0.8849010523325088,-0.5604020675444668,0.7654321116764536,-0.19771470480706327,-0.8359678323575499,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1
0,0,0,0,-1.163896992279451,1,0,0,0,0,0,0,0,0,-0.6427070288338578,-0.9276630689890211,-0.570190296792777,-0.9223122977230287,-0.3531919226263676,-1.1017310982650135,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1
1,0,1,1,0.3845801437116149,1,0,1,0,0,1,0,1,0,-0.043158076461725536,0.20282753168463533,0.026419016324044517,-0.6779929051584844,0.21102973618770765,0.6274008869217805,2,3,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0
1,0,1,1,0.01783555887162562,1,0,0,0,0,0,0,0,0,-1.49137604451851,-0.7389037046110966,-1.528321331112963,1.3061561902317318,-1.7217931093121048,-0.3402215928579805,2,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
1,0,1,1,0.26233194876495186,1,0,1,0,1,1,1,1,0,0.4982628611374851,0.3872359817264913,0.5498567330217154,-0.4406057331591046,0.5986125988123557,0.719029561127195,2,5,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0
0,0,1,1,0.3845801437116149,1,0,0,0,1,1,1,1,1,1.1758694333475403,0.8797682742953856,1.2398443290944399,-0.4485506530662025,0.9860850337611761,0.9145669087116834,2,4,1,1,0,1,0,0,0,0,2,0,1,0,0,0,1,0
1,1,0,0,-0.7971524074394618,1,1,0,1,1,0,1,1,1,1.3917734882183912,-0.4120357715352376,1.3218436629891992,0.31577607499270965,1.093261289729268,0.17000566208242873,1,4,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0
0,0,0,0,-1.2861451872261143,1,0,0,0,0,0,0,1,1,0.5348004704233212,-0.9759845872971767,0.532846635823135,-0.05099228284775876,0.621880653867766,-1.6527451413974954,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0
0,0,0,1,1.3625657032849199,1,1,1,0,1,1,0,0,1,0.8619781535737647,1.5945487870410355,0.8223325758711106,0.1903565965731764,0.8173331712174922,1.1223796955022087,3,3,1,0,0,0,1,0,0,0,2,0,1,0,0,1,0,0
0,0,1,1,1.5255632965471373,1,1,1,0,0,0,0,1,0,0.00666593620077852,0.9850252423245194,-0.003091411655166935,0.03941782901006806,0.2505650687745098,0.9496739388394364,3,2,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0
0,0,0,0,1.2810669066538112,1,1,1,1,1,1,1,1,1,0.7108453151641693,1.3800794743136149,0.662945644115596,0.2659364732376241,0.7297908643235265,1.0667077566842025,3,6,1,1,0,0,1,0,0,0,2,1,0,0,0,1,0,0
1,0,0,0,-1.2046463905950056,1,0,0,0,1,1,1,1,1,1.1194022189967023,-0.8825717749606741,1.088156317685014,0.11337073340763879,0.9569200344866641,-0.8241987712673576,0,4,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0
0,0,1,0,1.607062093178246,1,1,1,0,1,1,1,1,1,0.6610213025016651,1.6539893086524775,0.6367489190645873,0.10328761628143855,0.6999289038775928,1.136999353563245,3,5,1,1,0,0,1,0,0,0,2,1,0,0,1,0,0,0
1,0,0,1,-1.2861451872261143,1,0,0,1,0,0,0,0,1,-0.501538992956763,-0.9896965597502413,-0.49946689391414156,-0.05099228284775876,-0.20279067561785502,-1.9627246558018276,0,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0
0,0,0,0,-0.8786512040705705,1,0,1,0,0,0,0,0,0,-0.5463806043530166,-0.791444291366349,-0.6435456179071938,1.248583953135998,-0.2491593575294677,-0.47872840669643835,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0
0,0,0,0,1.5663126948626918,1,1,1,1,1,1,1,1,1,1.7820615874080064,2.7141621018745212,1.8001708702581858,-0.17519835027613953,1.2715657656426933,1.354078325372757,3,6,1,1,0,1,0,0,0,0,2,0,1,0,0,0,1,0
1,0,1,1,0.9550717201293761,1,0,0,1,1,1,0,0,1,0.6925765105212507,1.0951824825604377,0.6818561780619979,0.005718703211858392,0.7189014099716353,0.9844868901558306,3,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1,0,1,1,1.5663126948626918,1,1,0,1,0,0,1,1,0,1.1808518346137906,2.114768716294003,1.1645980969049068,0.019070913420000852,0.98863489798869,1.2403666198195304,3,3,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0
0,0,1,0,-0.5526560175461356,1,1,0,1,0,0,0,1,1,0.8005285379566761,-0.2993075364643699,0.6719860606308413,0.8253501885085159,0.7822732634737554,0.28163422457387083,1,2,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0
1,0,0,0,-0.9194006023861249,1,0,1,1,1,0,1,1,1,1.308733467114218,-0.5363444705207928,1.4276837964559763,-0.7331949301405455,1.0528238347256607,0.01948354617508303,0,5,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0
0,0,0,0,1.3218163049693654,1,0,1,1,0,1,0,0,1,-0.17934371107257,0.6319639259729346,-0.24683513611896873,0.6559307985873354,0.09810147781916462,0.823535205956359,3,3,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1
1,1,1,0,-0.1859114327061462,1,1,0,1,0,1,1,1,1,1.3552358789325547,0.3059529911753921,1.3921625685439996,-0.28492253705164255,1.0755854842117198,0.6802274767677264,2,4,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0
0,0,1,0,-1.2861451872261143,1,0,0,0,0,0,0,0,1,0.14617317165578997,-0.981126576967076,0.1457290621716566,-0.05099228284775876,0.3566735933386054,-1.7524318322040089,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1
1,1,0,0,0.26233194876495186,1,1,0,1,0,0,0,1,0,0.8536741514633475,0.48844967582715737,0.7452395452328388,0.6649807963364405,0.8126367816140768,0.7643101208695557,2,2,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0
1,0,1,0,1.5255632965471373,1,1,1,1,1,1,1,1,0,1.6824135620829983,2.4905734484932194,1.6161377361566414,0.2621037503912684,1.2277635940847487,1.3139561138691798,3,6,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
0,0,1,0,-1.2453957889105598,1,1,0,0,0,0,1,0,1,0.6327876953262459,-0.9527137878936583,0.0671475034176171,4.953019472076658,0.6827747945611362,-1.33003643676757,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0
0,0,1,1,-0.4711572209150268,1,0,0,1,1,1,1,1,1,1.2555878536075467,-0.08424491723657614,1.1741824451631202,0.4031976875031737,1.026437349507789,0.452612413539626,1,5,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0
1,0,0,0,0.058584957187179994,1,1,1,1,1,1,1,1,0,1.7023431671479996,0.7019521187021185,1.6438390389382955,0.2190656433729445,1.2366134613071411,0.8505665433837086,2,6,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
0,0,1,1,-1.2453957889105598,1,0,0,0,0,0,0,0,1,0.22090919064954603,-0.951966661189485,0.0952714297085363,1.04466602635402,0.4109417721713223,-1.3219254815525125,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0
0,0,1,0,1.3218163049693654,1,0,1,1,1,0,0,1,0,0.19931878516246077,0.9160478680774524,0.08220207572628566,0.9766349689236332,0.39543888395511145,0.9268833370496977,3,4,1,1,0,0,1,0,0,0,2,1,0,0,1,0,0,0
1,0,1,1,-0.6341548141772443,1,1,1,0,0,1,0,0,1,-0.09630368996839657,-0.5296642788128895,-0.016105157280934937,-0.7866128894532551,0.16783542085589706,0.02852505855937788,1,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
1,0,0,0,0.5475777369738324,0,0,0,1,0,0,0,0,0,-1.1525727584134826,-0.4050918880493908,-1.1578257106424925,0.1445668192612397,-1.0415546544887515,0.17746611096495876,2,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
1,0,1,0,-1.0008993990172337,1,0,1,0,0,0,0,0,1,0.31557481470830356,-0.7435842336695946,0.3719612339530226,-0.49996938257653056,0.47731784596774596,-0.35142778281810144,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0
1,0,1,1,0.4660789403427237,0,0,0,0,1,1,1,1,1,-0.3553885558134178,0.006706771839119942,-0.4081017323005934,0.562004945400592,-0.059772374623943275,0.5132467237378796,2,4,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0
1,0,0,0,0.7105753302360499,1,1,0,0,1,1,0,1,0,0.1494947724999567,0.4906251329951916,0.11145095906884138,0.2763626496670224,0.3591221144534976,0.7652494810035726,3,3,1,1,0,0,1,0,0,0,2,1,0,0,1,0,0,0
1,0,0,0,-1.2861451872261143,1,0,0,0,0,0,1,1,1,0.8486917501970969,-0.9718314417945657,0.8455185222339449,-0.05099228284775876,0.8098127981689299,-1.582104738671508,0,2,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0
1,0,0,0,-1.041648797332788,1,1,0,0,0,0,0,0,0,0.28568040711080095,-0.7830940517314698,0.3073825544656807,-0.23283918918395083,0.456631594700152,-0.45464073726583654,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0
0,0,0,0,-1.2046463905950056,1,0,0,0,0,0,0,0,0,-1.4963584457847605,-0.9861367207480034,-1.5108253413170079,0.577372386316806,-1.734099816702465,-1.866973848475951,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
1,0,0,0,-0.022913839443928746,1,0,0,0,0,0,0,0,0,-1.4830720424080928,-0.7006903711241105,-1.4189745281242379,-1.6186454129709267,-1.7014750553766411,-0.255325379638386,2,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
0,0,0,0,-1.1231475939638966,1,0,1,0,0,1,0,0,0,-0.35871015665758454,-0.8761552750307144,-0.11069497165731461,-2.431618516783946,-0.06289451635557089,-0.7928414228114635,0,2,1,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0
1,0,0,0,-1.2046463905950056,0,0,0,1,0,1,0,0,1,-0.9350079031205482,-0.9638547655117735,-0.9516555127093164,0.2842896933394055,-0.7137856938734164,-1.4648341141745214,0,2,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1
1,0,1,1,0.9958211184449305,1,1,0,0,0,0,0,0,1,0.3089316130199696,0.7543828338832276,0.1820376605100878,1.0116310997362998,0.4727422919963679,0.8701030941681972,3,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0
1,0,1,1,0.7920741268671586,0,0,0,1,1,1,1,0,0,-0.49157419042426204,0.11082107549716501,-0.5254274412596056,0.38404475619457357,-0.192653626841561,0.5763379665359886,3,4,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1
1,0,0,0,-1.2861451872261143,1,0,0,1,0,0,0,0,0,-0.47164458535926057,-0.9893010220833259,-0.469688619017874,-0.05099228284775876,-0.1725565121104743,-1.9513601630792727,0,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0
1,0,0,0,-1.2861451872261143,1,1,0,0,0,0,1,0,1,0.6527173003912479,-0.9744244109443441,0.6503053868028575,-0.05099228284775876,0.6949012616247645,-1.6252979733867656,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1
1,0,0,0,-0.26741022933725495,1,0,0,0,0,0,0,0,0,-0.6493502305221915,-0.46967439933073185,-0.5812298922938505,-0.8729273225358216,-0.3606032458888861,0.10452356124616138,2,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
0,0,0,0,-0.06366323775948311,1,1,0,0,0,0,0,0,1,0.367059627792891,-0.032539354444811645,0.22727243859010993,1.096366356701595,0.512372784165492,0.4877749742290058,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0
1,0,0,0,-0.6341548141772443,1,0,0,1,1,0,0,1,1,0.8619781535737647,-0.3030871186148941,0.9873059291746707,-0.8580822123724685,0.8173331712174922,0.27818682153212804,1,3,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0
0,0,0,0,-0.2266608310217006,1,0,0,0,0,0,0,0,1,-1.4863936432522598,-0.7750954011338488,-1.4909731580528292,0.2619688784192322,-1.7095735812182142,-0.4323772533783186,2,0,0,0,0,0,1,0,0,0,2,0,0,1,1,0,0,0
0,0,1,0,-0.14516203439059186,1,1,0,0,0,0,0,0,1,0.33052201850705487,-0.0671489002999026,0.3014089705852856,0.17359625498708273,0.48756868202555215,0.4644509119116789,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0
1,0,0,1,-0.1044126360750375,0,0,0,0,0,0,1,1,1,-0.6809054385417775,-0.4368667472915886,-0.7081353980020614,0.35873567046108557,-0.39624853150331785,0.14260239692038207,2,2,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0
0,0,1,0,0.5475777369738324,1,1,1,0,0,0,0,0,0,-0.39524776594342087,0.06942146636002773,-0.38121693273186147,-0.188743889539265,-0.09761629467945696,0.5519806953711024,2,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
1,0,1,0,0.09933435550273437,1,1,0,0,0,1,1,0,1,0.8802469582166829,0.41070454996346734,0.908950974473296,-0.25704161602979314,0.8276204400879295,0.7298139410589967,2,2,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0
0,0,1,0,-0.14516203439059186,1,0,0,0,0,0,0,0,1,-1.5096448491614283,-0.7823029763976392,-1.5551694901408237,1.6536046520255394,-1.7673535276760117,-0.45240447614021034,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1
1,0,1,0,0.7920741268671586,1,0,1,1,1,1,1,1,1,1.3718438831533895,1.3998343833445523,1.3408050431581902,0.09477467718540851,1.0836424014082673,1.0720403336739295,3,6,1,1,0,1,0,0,0,0,2,0,1,0,0,0,1,0
1,1,0,1,-0.8786512040705705,1,0,0,1,0,1,0,0,1,-0.34708455370300045,-0.7473857901349474,-0.3420029857505448,-0.0903105328663947,-0.05199165400842491,-0.3606742500735483,0,2,1,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0
0,0,0,0,-1.2453957889105598,1,0,1,0,1,0,0,0,1,0.5132100649362364,-0.9513733546891121,0.11760513588073691,3.3688614018359866,0.6081693148676007,-1.3155559368353724,0,2,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0
1,0,1,0,0.506828338658278,1,0,1,1,1,0,1,1,0,0.45840365100748176,0.5694250259706559,0.4946128013884212,-0.3330087382382593,0.5728661083752372,0.7983890525587362,2,5,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0
0,1,0,0,0.9958211184449305,0,0,0,1,1,0,1,1,1,-0.33213734990424915,0.3481656499611888,-0.3544937134981018,0.20973987669520922,-0.03807419122167541,0.7006681028222439,3,4,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0
0,0,0,0,1.0773199150760393,1,1,0,1,1,0,0,0,1,0.6062148885729105,1.1634347044181599,0.6249293615852286,-0.19966538396974448,0.6664724136993528,1.0051548548261948,3,2,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0
0,0,0,0,1.1995681100227022,1,0,1,0,0,1,0,1,1,0.0033443353566112994,0.6789669853913723,-0.09764696410868111,0.9192242490083191,0.24795738447470733,0.8418127406582727,3,3,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1
1,0,0,0,-0.8786512040705705,0,0,0,1,1,0,0,0,0,-1.0064223212701373,-0.8430619568987989,-0.9968242428129139,-0.14601288201747167,-0.8146631922505958,-0.6515416202168882,0,2,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1
0,0,1,1,1.5663126948626918,1,1,1,1,1,0,1,1,1,1.4615271059458967,2.355629181130607,1.4199969006122533,0.14750497541075033,1.1265111852174634,1.288481991731602,3,5,1,1,0,0,1,0,0,0,2,0,1,0,1,0,0,0
0,0,0,0,-0.9601500007016792,1,0,0,0,0,0,0,0,0,-1.4863936432522598,-0.9298165518422268,-1.466157928972606,-0.4637256587652438,-1.7095735812182142,-1.1184889674764027,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
0,0,0,0,0.4253295420271693,1,0,0,1,0,1,0,0,0,-0.31719014610549784,0.06258745444832398,-0.26974327711102286,-0.5337722288570674,-0.02426811883755804,0.5478704594649015,2,2,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
0,0,0,0,-0.7971524074394618,1,0,0,0,0,0,0,0,1,-1.5179488512718458,-0.8888784033164907,-1.4396459320920263,-2.054151305980622,-1.78846741227844,-0.8565714693959726,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,0,0,0,-0.5526560175461356,1,0,0,0,0,1,1,0,1,-0.11457249461131487,-0.531180506536065,-0.24678691219201107,1.323075788759658,0.15273400232625295,0.026483905862409337,1,2,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0
1,0,1,0,-1.041648797332788,0,0,1,1,0,0,0,0,0,-1.0230303254909718,-0.8988547422486883,-0.9376329388163647,-1.371496578014421,-0.8389933958196607,-0.9113296740195097,0,2,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1
1,0,0,1,1.5663126948626918,1,0,1,1,1,1,1,0,1,0.3952932349683102,1.4155240441321937,0.4231470128093419,-0.27500682635737406,0.5312982455162322,1.0762445227338884,3,5,1,1,0,0,1,0,0,0,2,1,0,0,0,1,0,0
1,0,0,0,-0.43040782259947247,1,0,1,0,0,1,0,0,0,-0.32881574906008215,-0.4608846733992802,-0.2658277522406478,-0.6947446973503498,-0.034996611750885295,0.11494681905654783,1,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1,0,0,0,0.4660789403427237,1,0,0,0,1,1,1,1,0,1.1659046308150391,0.9125979006493579,1.1419101144148516,0.06621788161821084,0.980973969767679,0.9257221346361699,2,4,1,1,0,0,1,0,0,0,2,0,1,0,1,0,0,0
0,0,1,0,-1.041648797332788,1,0,0,0,0,0,1,0,1,0.5348004704233212,-0.758197153030633,0.5751506930170388,-0.3567509399218882,0.621880653867766,-0.38771506133105077,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0
0,0,0,0,-1.2861451872261143,1,0,1,0,0,0,0,0,1,-0.544719803930933,-0.9902678919357857,-0.5424799576531947,-0.05099228284775876,-0.2474195864936256,-1.9794998820368594,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0
1,0,1,1,-0.9601500007016792,1,0,0,0,0,0,0,0,0,-1.5079840487393448,-0.9248723310057853,-1.4247992138389012,-2.1467456360130583,-1.7631615867653714,-1.0806393070736264,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,1
0,1,0,0,0.14008375381828872,1,1,0,0,0,0,0,0,1,0.3288612180849715,0.15716490547074385,0.29374730822239364,0.2227176993496552,0.4864327038245932,0.6025608750126452,2,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0
1,0,1,0,-0.7971524074394618,1,1,0,0,1,0,1,1,1,0.34214762146163896,-0.5767772098054705,0.3677935480433954,-0.26104419050696936,0.4954996515634973,-0.038108398893327795,1,3,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1
0,0,0,0,-0.8379018057550162,1,0,0,0,0,0,0,0,1,-1.516288050849762,-0.915225606796017,-1.5457045244130987,1.1030813325105149,-1.7842239099272952,-1.0126023610289145,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0
1,1,1,0,-0.5526560175461356,0,0,0,1,1,0,0,0,1,-1.019708724646805,-0.7579774098823466,-1.1454464888129994,2.493651357969443,-0.8340998242092028,-0.3871540725030332,1,2,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
1,0,1,1,-0.1044126360750375,1,1,1,0,0,0,0,0,1,-0.35040615454716717,-0.3134150465843498,-0.39833104917385476,0.504533399839329,-0.05509973203093258,0.2686720328505513,2,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
1,0,0,1,1.1995681100227022,1,1,0,0,1,1,1,1,1,1.2971078641596332,1.8848075116123986,1.3665849668345849,-0.4676816636009171,1.047086181609294,1.1908365917690267,3,4,1,1,0,1,0,0,0,0,2,0,1,0,0,0,1,0
1,0,0,0,-1.2861451872261143,1,0,0,0,0,0,0,0,0,-1.488054443674343,-1.002749302758447,-1.482149965490972,-0.05099228284775876,-1.7136371469037963,-2.5306253924514595,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
0,0,1,1,1.1995681100227022,1,1,0,0,0,0,1,1,1,0.1810499805195427,0.8783619181463534,0.1444749591966343,0.2579917766128548,0.3822113453194703,0.9140847272808508,3,2,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0
0,0,0,0,-0.022913839443928746,1,1,1,0,0,0,1,1,0,0.3238788168187209,-0.008301685188833825,0.20999016581065036,0.8900243358820226,0.48302027375859363,0.5036236410390862,2,3,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1
1,0,1,0,0.3030813470805062,1,1,0,0,0,0,1,1,1,1.066256605490031,0.617526801130525,0.9157869792461096,0.8899158580962543,0.9290127267402857,0.8178161853388258,2,2,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0
0,0,1,1,-1.041648797332788,0,0,0,0,0,0,0,0,1,-1.338582405686831,-0.9461214934450696,-1.4459906316883615,3.1012851022319343,-1.3815955281998102,-1.261745648811716,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0
0,1,0,0,-0.26741022933725495,1,1,1,1,0,0,0,1,1,0.9965029877625257,0.08585825385184219,1.02736961123722,-0.26556949626170395,0.8916855211056224,0.56176100489489,2,3,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0
1,0,0,0,0.7920741268671586,1,0,0,0,1,0,0,1,1,0.6244836932158286,0.8919640190252748,0.6055107168734291,0.06817060578352489,0.6776968314127352,0.9187333562639791,3,2,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0
1,0,0,0,-0.6341548141772443,1,0,0,0,0,0,0,0,0,-1.4963584457847605,-0.8751224822337689,-1.5459883587326437,1.7598168845346303,-1.734099816702465,-0.7879329078163947,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1,0,1,0,1.4033151016004741,1,1,0,1,1,1,1,1,1,1.5379239253617363,2.3140537774748404,1.5864444714978772,-0.33762128371002037,1.1622071105476026,1.2804275550066255,3,5,1,1,0,0,1,0,0,0,2,0,1,0,1,0,0,0
0,0,1,0,-0.5119066192305812,1,0,0,0,0,0,0,0,1,0.15945957503245742,-0.3346642090236343,0.3977690721964546,-1.8971355407933344,0.3664468933398704,0.2486454030133237,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
1,0,0,0,0.6290765336049412,1,0,0,0,0,0,0,0,0,-1.4897152440964267,-0.5796338707331923,-1.472947651373723,-0.3666505400695152,-1.7177103077947091,-0.04237760040408755,2,0,0,0,0,0,1,0,0,0,2,0,0,1,0,1,0,0
1,0,0,0,-1.2861451872261143,1,0,0,0,0,0,0,0,1,-0.6626366338988594,-0.9918280682886182,-0.659938708632917,-0.05099228284775876,-0.3755221093544085,-2.0276513775606864,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1
1,0,1,1,-0.7971524074394618,1,1,0,1,1,1,1,0,1,0.25910760035746555,-0.602882695821882,0.21661153703157526,0.2953292405627842,0.4380332168448885,-0.0782090410231975,1,4,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0
1,1,0,0,0.3845801437116149,1,1,0,1,0,0,0,0,1,0.4766724556503998,0.4580591984191632,0.4839251842078382,-0.118149643370828,0.5847143043118972,0.7510432264697633,2,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0
1,0,1,1,-1.0008993990172337,1,0,0,0,0,0,0,0,0,-1.498019246206844,-0.9439680105918641,-1.5137893825682565,0.6208195260428409,-1.7382216414493403,-1.2409103141681765,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0
0,0,1,1,1.4440644999160286,1,1,1,1,1,1,0,1,1,0.44677804805289767,1.3323073138761752,0.4445579433406557,-0.04637509067029369,0.5652837540313426,1.0536280760389787,3,5,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0
1,0,0,0,1.1180693133915935,1,1,1,1,1,1,1,1,1,1.7139687701025839,2.0865317217392145,1.7369366957490664,-0.20049995875482315,1.2417549936853711,1.234484704907181,3,6,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
1,0,1,0,-0.5934054158616899,1,1,1,0,0,0,1,1,1,1.142653424905871,-0.24562428533802882,1.0533230887168497,0.471758668291752,0.9689889291468804,0.3287177819835482,1,3,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0
1,0,1,1,-0.30815962765280935,1,0,0,0,0,0,0,0,0,-1.5079840487393448,-0.8309321351133955,-1.606358458780515,3.7270727246497266,-1.7631615867653714,-0.6065993544949593,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
